Time,Y_1,Y_2,X_1,X_2,U_1,U_2
7506.0,0.08935193,0.05221094,0.08935193,0.05221094,0.3425044,0.17129563
7507.0,0.09975673,0.05974471,0.09975673,0.05974471,0.3425044,0.17129563
7508.0,0.109522365,0.0672995,0.109522365,0.0672995,0.3425044,0.17129563
7509.0,0.11871481,0.07484478,0.11871481,0.07484478,0.3425044,0.17129563
7510.0,0.12738849,0.0823579,0.12738849,0.0823579,0.3425044,0.17129563
7511.0,0.13558923,0.08982169,0.13558923,0.08982169,0.3425044,0.17129563
7512.0,0.14335622,0.0972229,0.14335622,0.0972229,0.3425044,0.17129563
7513.0,0.15072344,0.10455124,0.15072344,0.10455124,0.3425044,0.17129563
7514.0,0.15772061,0.11179863,0.15772061,0.11179863,0.3425044,0.17129563
7515.0,0.16437402,0.1189587,0.16437402,0.1189587,0.3425044,0.17129563
7516.0,0.1707071,0.12602642,0.1707071,0.12602642,0.3425044,0.17129563
7517.0,0.17674087,0.13299789,0.17674087,0.13299789,0.3425044,0.17129563
7518.0,0.18249425,0.13987,0.18249425,0.13987,0.3425044,0.17129563
7519.0,0.18798444,0.14664043,0.18798444,0.14664043,0.3425044,0.17129563
7520.0,0.19322708,0.15330744,0.19322708,0.15330744,0.3425044,0.17129563
7521.0,0.1982365,0.1598697,0.1982365,0.1598697,0.3425044,0.17129563
7522.0,0.20302585,0.16632636,0.20302585,0.16632636,0.3425044,0.17129563
7523.0,0.20760724,0.1726769,0.20760724,0.1726769,0.3425044,0.17129563
7524.0,0.21199188,0.17892107,0.21199188,0.17892107,0.3425044,0.17129563
7525.0,0.2161901,0.18505888,0.2161901,0.18505888,0.3425044,0.17129563
7526.0,0.22021155,0.19109052,0.22021155,0.19109052,0.3425044,0.17129563
7527.0,0.2240652,0.19701639,0.2240652,0.19701639,0.3425044,0.17129563
7528.0,0.2277594,0.20283704,0.2277594,0.20283704,0.3425044,0.17129563
7529.0,0.23130198,0.20855312,0.23130198,0.20855312,0.3425044,0.17129563
7530.0,0.23470026,0.21416543,0.23470026,0.21416543,0.3425044,0.17129563
7531.0,0.23796108,0.21967484,0.23796108,0.21967484,0.3425044,0.17129563
7532.0,0.24109092,0.22508231,0.24109092,0.22508231,0.3425044,0.17129563
7533.0,0.24409583,0.23038885,0.24409583,0.23038885,0.3425044,0.17129563
7534.0,0.24698152,0.23559557,0.24698152,0.23559557,0.3425044,0.17129563
7535.0,0.24975337,0.2407036,0.24975337,0.2407036,0.3425044,0.17129563
7536.0,0.2524165,0.24571411,0.2524165,0.24571411,0.3425044,0.17129563
7537.0,0.25497565,0.25062832,0.25497565,0.25062832,0.3425044,0.17129563
7538.0,0.25743544,0.2554475,0.25743544,0.2554475,0.3425044,0.17129563
7539.0,0.25980017,0.2601729,0.25980017,0.2601729,0.3425044,0.17129563
7540.0,0.26207387,0.26480582,0.26207387,0.26480582,0.3425044,0.17129563
7541.0,0.26426047,0.26934755,0.26426047,0.26934755,0.3425044,0.17129563
7542.0,0.26636365,0.27379945,0.26636365,0.27379945,0.3425044,0.17129563
7543.0,0.26838687,0.27816278,0.26838687,0.27816278,0.3425044,0.17129563
7544.0,0.27033347,0.28243893,0.27033347,0.28243893,0.3425044,0.17129563
7545.0,0.2722066,0.28662926,0.2722066,0.28662926,0.3425044,0.17129563
7546.0,0.2740093,0.29073504,0.2740093,0.29073504,0.3425044,0.17129563
7547.0,0.2757444,0.29475766,0.2757444,0.29475766,0.3425044,0.17129563
7548.0,0.27741465,0.29869843,0.27741465,0.29869843,0.3425044,0.17129563
7549.0,0.2790227,0.30255872,0.2790227,0.30255872,0.3425044,0.17129563
7550.0,0.28057098,0.3063398,0.28057098,0.3063398,0.3425044,0.17129563
7551.0,0.2820619,0.31004304,0.2820619,0.31004304,0.3425044,0.17129563
7552.0,0.2834977,0.31366974,0.2834977,0.31366974,0.3425044,0.17129563
7553.0,0.28488058,0.31722122,0.28488058,0.31722122,0.3425044,0.17129563
7554.0,0.2862126,0.32069877,0.2862126,0.32069877,0.3425044,0.17129563
7555.0,0.28749573,0.32410362,0.28749573,0.32410362,0.3425044,0.17129563
7556.0,0.2887319,0.32743713,0.2887319,0.32743713,0.3425044,0.17129563
7557.0,0.2899229,0.3307005,0.2899229,0.3307005,0.3425044,0.17129563
7558.0,0.29107046,0.333895,0.29107046,0.333895,0.3425044,0.17129563
7559.0,0.29217628,0.33702186,0.29217628,0.33702186,0.3425044,0.17129563
7560.0,0.2932419,0.34008232,0.2932419,0.34008232,0.3425044,0.17129563
7561.0,0.2942689,0.34307757,0.2942689,0.34307757,0.3425044,0.17129563
7562.0,0.29525873,0.34600884,0.29525873,0.34600884,0.3425044,0.17129563
7563.0,0.29621276,0.34887725,0.29621276,0.34887725,0.3425044,0.17129563
7564.0,0.2971324,0.351684,0.2971324,0.351684,0.3425044,0.17129563
7565.0,0.2980189,0.35443026,0.2980189,0.35443026,0.3425044,0.17129563
7566.0,0.2988735,0.35711715,0.2988735,0.35711715,0.3425044,0.17129563
7567.0,0.2996974,0.3597458,0.2996974,0.3597458,0.3425044,0.17129563
7568.0,0.30049175,0.3623173,0.30049175,0.3623173,0.3425044,0.17129563
7569.0,0.30125764,0.36483276,0.30125764,0.36483276,0.3425044,0.17129563
7570.0,0.30199614,0.3672932,0.30199614,0.3672932,0.3425044,0.17129563
7571.0,0.30270824,0.36969978,0.30270824,0.36969978,0.3425044,0.17129563
7572.0,0.30339488,0.37205347,0.30339488,0.37205347,0.3425044,0.17129563
7573.0,0.3040571,0.37435532,0.3040571,0.37435532,0.3425044,0.17129563
7574.0,0.30469567,0.37660637,0.30469567,0.37660637,0.3425044,0.17129563
7575.0,0.30531156,0.37880757,0.30531156,0.37880757,0.3425044,0.17129563
7576.0,0.30590552,0.38095993,0.30590552,0.38095993,0.3425044,0.17129563
7577.0,0.3064784,0.38306442,0.3064784,0.38306442,0.3425044,0.17129563
7578.0,0.30703098,0.385122,0.30703098,0.385122,0.3425044,0.17129563
7579.0,0.30756393,0.3871336,0.30756393,0.3871336,0.3425044,0.17129563
7580.0,0.30807802,0.38910013,0.30807802,0.38910013,0.3425044,0.17129563
7581.0,0.30857393,0.39102253,0.30857393,0.39102253,0.3425044,0.17129563
7582.0,0.3090523,0.39290166,0.3090523,0.39290166,0.3425044,0.17129563
7583.0,0.30951375,0.39473844,0.30951375,0.39473844,0.3425044,0.17129563
7584.0,0.3099589,0.39653367,0.3099589,0.39653367,0.3425044,0.17129563
7585.0,0.31038836,0.39828825,0.31038836,0.39828825,0.3425044,0.17129563
7586.0,0.31080267,0.40000302,0.31080267,0.40000302,0.3425044,0.17129563
7587.0,0.31120238,0.40167877,0.31120238,0.40167877,0.3425044,0.17129563
7588.0,0.31158802,0.40331632,0.31158802,0.40331632,0.3425044,0.17129563
7589.0,0.31196007,0.40491644,0.31196007,0.40491644,0.3425044,0.17129563
7590.0,0.31231904,0.40647995,0.31231904,0.40647995,0.3425044,0.17129563
7591.0,0.3126654,0.4080076,0.3126654,0.4080076,0.3425044,0.17129563
7592.0,0.31299958,0.40950015,0.31299958,0.40950015,0.3425044,0.17129563
7593.0,0.31332204,0.4109583,0.31332204,0.4109583,0.3425044,0.17129563
7594.0,0.31363317,0.4123828,0.31363317,0.4123828,0.3425044,0.17129563
7595.0,0.31393337,0.4137744,0.31393337,0.4137744,0.3425044,0.17129563
7596.0,0.31422308,0.41513374,0.31422308,0.41513374,0.3425044,0.17129563
7597.0,0.3145026,0.41646153,0.3145026,0.41646153,0.3425044,0.17129563
7598.0,0.31477234,0.41775844,0.31477234,0.41775844,0.3425044,0.17129563
7599.0,0.31503263,0.41902515,0.31503263,0.41902515,0.3425044,0.17129563
7600.0,0.3152838,0.42026228,0.3152838,0.42026228,0.34779656,0.22381313
7601.0,0.31443542,0.42296144,0.31443542,0.42296144,0.34779656,0.22381313
7602.0,0.3136167,0.42554966,0.3136167,0.42554966,0.34779656,0.22381313
7603.0,0.31282672,0.4280314,0.31282672,0.4280314,0.34779656,0.22381313
7604.0,0.31206447,0.43041116,0.31206447,0.43041116,0.34779656,0.22381313
7605.0,0.31132904,0.43269303,0.31132904,0.43269303,0.34779656,0.22381313
7606.0,0.3106195,0.43488106,0.3106195,0.43488106,0.34779656,0.22381313
7607.0,0.30993497,0.43697912,0.30993497,0.43697912,0.34779656,0.22381313
7608.0,0.30927458,0.43899083,0.30927458,0.43899083,0.34779656,0.22381313
7609.0,0.30863753,0.44091976,0.30863753,0.44091976,0.34779656,0.22381313
7610.0,0.30802304,0.44276926,0.30802304,0.44276926,0.34779656,0.22381313
7611.0,0.30743024,0.4445426,0.30743024,0.4445426,0.34779656,0.22381313
7612.0,0.30685848,0.4462428,0.30685848,0.4462428,0.34779656,0.22381313
7613.0,0.306307,0.4478729,0.306307,0.4478729,0.34779656,0.22381313
7614.0,0.30577508,0.4494357,0.30577508,0.4494357,0.34779656,0.22381313
7615.0,0.30526203,0.450934,0.30526203,0.450934,0.34779656,0.22381313
7616.0,0.30476725,0.45237032,0.30476725,0.45237032,0.34779656,0.22381313
7617.0,0.30429006,0.45374724,0.30429006,0.45374724,0.34779656,0.22381313
7618.0,0.30382988,0.45506713,0.30382988,0.45506713,0.34779656,0.22381313
7619.0,0.3033861,0.4563323,0.3033861,0.4563323,0.34779656,0.22381313
7620.0,0.3029581,0.45754495,0.3029581,0.45754495,0.34779656,0.22381313
7621.0,0.30254543,0.45870727,0.30254543,0.45870727,0.34779656,0.22381313
7622.0,0.30214745,0.45982122,0.30214745,0.45982122,0.34779656,0.22381313
7623.0,0.3017637,0.46088877,0.3017637,0.46088877,0.34779656,0.22381313
7624.0,0.3013937,0.46191186,0.3013937,0.46191186,0.34779656,0.22381313
7625.0,0.3010369,0.4628922,0.3010369,0.4628922,0.34779656,0.22381313
7626.0,0.3006929,0.46383154,0.3006929,0.46383154,0.34779656,0.22381313
7627.0,0.3003612,0.4647316,0.3003612,0.4647316,0.34779656,0.22381313
7628.0,0.3000414,0.4655939,0.3000414,0.4655939,0.34779656,0.22381313
7629.0,0.29973304,0.46642,0.29973304,0.46642,0.34779656,0.22381313
7630.0,0.29943576,0.46721137,0.29943576,0.46721137,0.34779656,0.22381313
7631.0,0.29914916,0.4679694,0.29914916,0.4679694,0.34779656,0.22381313
7632.0,0.29887286,0.4686954,0.29887286,0.4686954,0.34779656,0.22381313
7633.0,0.29860646,0.46939078,0.29860646,0.46939078,0.34779656,0.22381313
7634.0,0.29834965,0.47005668,0.29834965,0.47005668,0.34779656,0.22381313
7635.0,0.29810205,0.47069436,0.29810205,0.47069436,0.34779656,0.22381313
7636.0,0.29786336,0.47130495,0.29786336,0.47130495,0.34779656,0.22381313
7637.0,0.2976333,0.47188953,0.2976333,0.47188953,0.34779656,0.22381313
7638.0,0.29741147,0.47244918,0.29741147,0.47244918,0.34779656,0.22381313
7639.0,0.29719764,0.47298488,0.29719764,0.47298488,0.34779656,0.22381313
7640.0,0.29699153,0.47349766,0.29699153,0.47349766,0.34779656,0.22381313
7641.0,0.29679283,0.47398844,0.29679283,0.47398844,0.34779656,0.22381313
7642.0,0.2966013,0.4744581,0.2966013,0.4744581,0.34779656,0.22381313
7643.0,0.29641667,0.47490752,0.29641667,0.47490752,0.34779656,0.22381313
7644.0,0.29623872,0.4753375,0.29623872,0.4753375,0.34779656,0.22381313
7645.0,0.29606718,0.47574887,0.29606718,0.47574887,0.34779656,0.22381313
7646.0,0.2959018,0.47614238,0.2959018,0.47614238,0.34779656,0.22381313
7647.0,0.29574242,0.47651878,0.29574242,0.47651878,0.34779656,0.22381313
7648.0,0.2955888,0.47687873,0.2955888,0.47687873,0.34779656,0.22381313
7649.0,0.2954407,0.47722295,0.2954407,0.47722295,0.34779656,0.22381313
7650.0,0.29529798,0.4775521,0.29529798,0.4775521,0.34779656,0.22381313
7651.0,0.2951604,0.47786674,0.2951604,0.47786674,0.34779656,0.22381313
7652.0,0.29502782,0.47816753,0.29502782,0.47816753,0.34779656,0.22381313
7653.0,0.2949,0.478455,0.2949,0.478455,0.34779656,0.22381313
7654.0,0.29477683,0.47872972,0.29477683,0.47872972,0.34779656,0.22381313
7655.0,0.2946581,0.47899225,0.2946581,0.47899225,0.34779656,0.22381313
7656.0,0.29454365,0.47924304,0.29454365,0.47924304,0.34779656,0.22381313
7657.0,0.29443336,0.47948262,0.29443336,0.47948262,0.34779656,0.22381313
7658.0,0.29432705,0.47971144,0.29432705,0.47971144,0.34779656,0.22381313
7659.0,0.2942246,0.47992998,0.2942246,0.47992998,0.34779656,0.22381313
7660.0,0.29412585,0.48013863,0.29412585,0.48013863,0.34779656,0.22381313
7661.0,0.29403067,0.4803378,0.29403067,0.4803378,0.34779656,0.22381313
7662.0,0.29393893,0.48052794,0.29393893,0.48052794,0.34779656,0.22381313
7663.0,0.29385054,0.48070937,0.29385054,0.48070937,0.34779656,0.22381313
7664.0,0.29376534,0.4808825,0.29376534,0.4808825,0.34779656,0.22381313
7665.0,0.29368323,0.48104766,0.29368323,0.48104766,0.34779656,0.22381313
7666.0,0.29360408,0.4812052,0.29360408,0.4812052,0.34779656,0.22381313
7667.0,0.2935278,0.48135543,0.2935278,0.48135543,0.34779656,0.22381313
7668.0,0.2934543,0.4814987,0.2934543,0.4814987,0.34779656,0.22381313
7669.0,0.29338345,0.4816352,0.29338345,0.4816352,0.34779656,0.22381313
7670.0,0.29331517,0.48176536,0.29331517,0.48176536,0.34779656,0.22381313
7671.0,0.2932494,0.48188934,0.2932494,0.48188934,0.34779656,0.22381313
7672.0,0.29318598,0.48200747,0.29318598,0.48200747,0.34779656,0.22381313
7673.0,0.29312485,0.48211998,0.29312485,0.48211998,0.34779656,0.22381313
7674.0,0.29306597,0.4822271,0.29306597,0.4822271,0.34779656,0.22381313
7675.0,0.2930092,0.48232907,0.2930092,0.48232907,0.34779656,0.22381313
7676.0,0.2929545,0.48242614,0.2929545,0.48242614,0.34779656,0.22381313
7677.0,0.29290178,0.48251846,0.29290178,0.48251846,0.34779656,0.22381313
7678.0,0.29285097,0.48260632,0.29285097,0.48260632,0.34779656,0.22381313
7679.0,0.292802,0.48268983,0.292802,0.48268983,0.34779656,0.22381313
7680.0,0.29275483,0.48276925,0.29275483,0.48276925,0.34779656,0.22381313
7681.0,0.29270935,0.4828447,0.29270935,0.4828447,0.34779656,0.22381313
7682.0,0.2926655,0.4829164,0.2926655,0.4829164,0.34779656,0.22381313
7683.0,0.29262328,0.48298448,0.29262328,0.48298448,0.34779656,0.22381313
7684.0,0.2925826,0.48304915,0.2925826,0.48304915,0.34779656,0.22381313
7685.0,0.29254338,0.48311052,0.29254338,0.48311052,0.34779656,0.22381313
7686.0,0.29250556,0.48316872,0.29250556,0.48316872,0.34779656,0.22381313
7687.0,0.29246914,0.48322394,0.29246914,0.48322394,0.34779656,0.22381313
7688.0,0.29243404,0.48327628,0.29243404,0.48327628,0.34779656,0.22381313
7689.0,0.2924002,0.4833259,0.2924002,0.4833259,0.34779656,0.22381313
7690.0,0.2923676,0.48337287,0.2923676,0.48337287,0.34779656,0.22381313
7691.0,0.2923362,0.48341736,0.2923362,0.48341736,0.34779656,0.22381313
7692.0,0.29230592,0.48345947,0.29230592,0.48345947,0.34779656,0.22381313
7693.0,0.29227674,0.4834993,0.29227674,0.4834993,0.34779656,0.22381313
7694.0,0.29224864,0.48353693,0.29224864,0.48353693,0.34779656,0.22381313
7695.0,0.29222152,0.4835725,0.29222152,0.4835725,0.34779656,0.22381313
7696.0,0.2921954,0.4836061,0.2921954,0.4836061,0.34779656,0.22381313
7697.0,0.29217026,0.4836378,0.29217026,0.4836378,0.34779656,0.22381313
7698.0,0.292146,0.48366773,0.292146,0.48366773,0.34779656,0.22381313
7699.0,0.29212263,0.48369592,0.29212263,0.48369592,0.34779656,0.22381313
7700.0,0.2921001,0.48372248,0.2921001,0.48372248,0.008504863,0.022412414
7701.0,0.27153426,0.47724062,0.27153426,0.47724062,0.008504863,0.022412414
7702.0,0.2517429,0.4701804,0.2517429,0.4701804,0.008504863,0.022412414
7703.0,0.23272502,0.46256086,0.23272502,0.46256086,0.008504863,0.022412414
7704.0,0.21447955,0.45440102,0.21447955,0.45440102,0.008504863,0.022412414
7705.0,0.19700533,0.44571984,0.19700533,0.44571984,0.008504863,0.022412414
7706.0,0.18030114,0.4365363,0.18030114,0.4365363,0.008504863,0.022412414
7707.0,0.16436562,0.4268695,0.16436562,0.4268695,0.008504863,0.022412414
7708.0,0.14919727,0.41673866,0.14919727,0.41673866,0.008504863,0.022412414
7709.0,0.13479446,0.40616316,0.13479446,0.40616316,0.008504863,0.022412414
7710.0,0.1211554,0.39516252,0.1211554,0.39516252,0.008504863,0.022412414
7711.0,0.10827811,0.3837567,0.10827811,0.3837567,0.008504863,0.022412414
7712.0,0.09616036,0.37196591,0.09616036,0.37196591,0.008504863,0.022412414
7713.0,0.08479971,0.35981077,0.08479971,0.35981077,0.008504863,0.022412414
7714.0,0.07419334,0.34731248,0.07419334,0.34731248,0.008504863,0.022412414
7715.0,0.0643381,0.33449283,0.0643381,0.33449283,0.008504863,0.022412414
7716.0,0.055230364,0.3213743,0.055230364,0.3213743,0.008504863,0.022412414
7717.0,0.046865962,0.3079803,0.046865962,0.3079803,0.008504863,0.022412414
7718.0,0.039240044,0.29433522,0.039240044,0.29433522,0.008504863,0.022412414
7719.0,0.032346874,0.28046477,0.032346874,0.28046477,0.008504863,0.022412414
7720.0,0.02617962,0.26639616,0.02617962,0.26639616,0.008504863,0.022412414
7721.0,0.020729993,0.2521586,0.020729993,0.2521586,0.008504863,0.022412414
7722.0,0.015987748,0.23778372,0.015987748,0.23778372,0.008504863,0.022412414
7723.0,0.011939993,0.22330631,0.011939993,0.22330631,0.008504863,0.022412414
7724.0,0.00857005,0.2087655,0.00857005,0.2087655,0.008504863,0.022412414
7725.0,0.0058557326,0.19420634,0.0058557326,0.19420634,0.008504863,0.022412414
7726.0,0.0037665286,0.17968245,0.0037665286,0.17968245,0.008504863,0.022412414
7727.0,0.0022589033,0.16526036,0.0022589033,0.16526036,0.008504863,0.022412414
7728.0,0.0012688444,0.15102626,0.0012688444,0.15102626,0.008504863,0.022412414
7729.0,0.00070230605,0.13709418,0.00070230605,0.13709418,0.008504863,0.022412414
7730.0,0.00043286663,0.1236064,0.00043286663,0.1236064,0.008504863,0.022412414
7731.0,0.00032776405,0.110705554,0.00032776405,0.110705554,0.008504863,0.022412414
7732.0,0.00029238596,0.098490216,0.00029238596,0.098490216,0.008504863,0.022412414
7733.0,0.0002813312,0.087005846,0.0002813312,0.087005846,0.008504863,0.022412414
7734.0,0.00027796425,0.07626718,0.00027796425,0.07626718,0.008504863,0.022412414
7735.0,0.00027694614,0.06627673,0.00027694614,0.06627673,0.008504863,0.022412414
7736.0,0.00027663962,0.057032607,0.00027663962,0.057032607,0.008504863,0.022412414
7737.0,0.00027654596,0.048531227,0.00027654596,0.048531227,0.008504863,0.022412414
7738.0,0.0002765184,0.040767934,0.0002765184,0.040767934,0.008504863,0.022412414
7739.0,0.0002765102,0.033737134,0.0002765102,0.033737134,0.008504863,0.022412414
7740.0,0.00027650752,0.027432133,0.00027650752,0.027432133,0.008504863,0.022412414
7741.0,0.0002765087,0.021844812,0.0002765087,0.021844812,0.008504863,0.022412414
7742.0,0.00027650926,0.01696521,0.00027650926,0.01696521,0.008504863,0.022412414
7743.0,0.00027650598,0.012780848,0.00027650598,0.012780848,0.008504863,0.022412414
7744.0,0.0002765066,0.009275712,0.0002765066,0.009275712,0.008504863,0.022412414
7745.0,0.000276507,0.006428655,0.000276507,0.006428655,0.008504863,0.022412414
7746.0,0.00027650647,0.0042109443,0.00027650647,0.0042109443,0.008504863,0.022412414
7747.0,0.00027650688,0.0025820334,0.00027650688,0.0025820334,0.008504863,0.022412414
7748.0,0.00027650682,0.0014830491,0.00027650682,0.0014830491,0.008504863,0.022412414
7749.0,0.00027650682,0.00082779536,0.00027650682,0.00082779536,0.008504863,0.022412414
7750.0,0.0002765069,0.00049795734,0.0002765069,0.00049795734,0.008504863,0.022412414
7751.0,0.0002765069,0.00036096267,0.0002765069,0.00036096267,0.008504863,0.022412414
7752.0,0.0002765069,0.00031234065,0.0002765069,0.00031234065,0.008504863,0.022412414
7753.0,0.0002765069,0.0002965295,0.0002765069,0.0002965295,0.008504863,0.022412414
7754.0,0.0002765069,0.00029156476,0.0002765069,0.00029156476,0.008504863,0.022412414
7755.0,0.0002765069,0.00029002107,0.0002765069,0.00029002107,0.008504863,0.022412414
7756.0,0.0002765069,0.00028954566,0.0002765069,0.00028954566,0.008504863,0.022412414
7757.0,0.0002765069,0.00028939583,0.0002765069,0.00028939583,0.008504863,0.022412414
7758.0,0.0002765069,0.0002893504,0.0002765069,0.0002893504,0.008504863,0.022412414
7759.0,0.0002765069,0.00028933721,0.0002765069,0.00028933721,0.008504863,0.022412414
7760.0,0.0002765069,0.00028933285,0.0002765069,0.00028933285,0.008504863,0.022412414
7761.0,0.0002765069,0.00028933142,0.0002765069,0.00028933142,0.008504863,0.022412414
7762.0,0.0002765069,0.00028933064,0.0002765069,0.00028933064,0.008504863,0.022412414
7763.0,0.0002765069,0.00028933032,0.0002765069,0.00028933032,0.008504863,0.022412414
7764.0,0.0002765069,0.0002893304,0.0002765069,0.0002893304,0.008504863,0.022412414
7765.0,0.0002765069,0.00028933038,0.0002765069,0.00028933038,0.008504863,0.022412414
7766.0,0.0002765069,0.0002893305,0.0002765069,0.0002893305,0.008504863,0.022412414
7767.0,0.0002765069,0.00028933058,0.0002765069,0.00028933058,0.008504863,0.022412414
7768.0,0.0002765069,0.00028933067,0.0002765069,0.00028933067,0.008504863,0.022412414
7769.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7770.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7771.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7772.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7773.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7774.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7775.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7776.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7777.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7778.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7779.0,0.0002765069,0.00028933072,0.0002765069,0.00028933072,0.008504863,0.022412414
7780.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7781.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7782.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7783.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7784.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7785.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7786.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7787.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7788.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7789.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7790.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7791.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7792.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7793.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7794.0,0.0002765069,0.00028933075,0.0002765069,0.00028933075,0.008504863,0.022412414
7795.0,0.0002765069,0.00028933078,0.0002765069,0.00028933078,0.008504863,0.022412414
7796.0,0.0002765069,0.00028933078,0.0002765069,0.00028933078,0.008504863,0.022412414
7797.0,0.0002765069,0.00028933078,0.0002765069,0.00028933078,0.008504863,0.022412414
7798.0,0.0002765069,0.00028933078,0.0002765069,0.00028933078,0.008504863,0.022412414
7799.0,0.0002765069,0.00028933078,0.0002765069,0.00028933078,0.008504863,0.022412414
7800.0,0.00027653392,0.0002893429,0.00027653392,0.0002893429,0.2455161,0.29963443
7801.0,0.011087478,0.0068559144,0.011087478,0.0068559144,0.2455161,0.29963443
7802.0,0.019865276,0.013685623,0.019865276,0.013685623,0.2455161,0.29963443
7803.0,0.027463963,0.020506175,0.027463963,0.020506175,0.2455161,0.29963443
7804.0,0.034193046,0.027241888,0.034193046,0.027241888,0.2455161,0.29963443
7805.0,0.04022973,0.033857275,0.04022973,0.033857275,0.2455161,0.29963443
7806.0,0.04569216,0.040333264,0.04569216,0.040333264,0.2455161,0.29963443
7807.0,0.050665885,0.046659138,0.050665885,0.046659138,0.2455161,0.29963443
7808.0,0.055216238,0.05282897,0.055216238,0.05282897,0.2455161,0.29963443
7809.0,0.059394985,0.05883981,0.059394985,0.05883981,0.2455161,0.29963443
7810.0,0.06324425,0.064690635,0.06324425,0.064690635,0.2455161,0.29963443
7811.0,0.0667991,0.07038174,0.0667991,0.07038174,0.2455161,0.29963443
7812.0,0.070089094,0.07591434,0.070089094,0.07591434,0.2455161,0.29963443
7813.0,0.073139615,0.08129029,0.073139615,0.08129029,0.2455161,0.29963443
7814.0,0.07597261,0.086511895,0.07597261,0.086511895,0.2455161,0.29963443
7815.0,0.07860726,0.09158181,0.07860726,0.09158181,0.2455161,0.29963443
7816.0,0.08106047,0.0965029,0.08106047,0.0965029,0.2455161,0.29963443
7817.0,0.08334723,0.10127822,0.08334723,0.10127822,0.2455161,0.29963443
7818.0,0.085480906,0.10591093,0.085480906,0.10591093,0.2455161,0.29963443
7819.0,0.08747348,0.110404246,0.08747348,0.110404246,0.2455161,0.29963443
7820.0,0.089335755,0.11476146,0.089335755,0.11476146,0.2455161,0.29963443
7821.0,0.09107747,0.11898586,0.09107747,0.11898586,0.2455161,0.29963443
7822.0,0.092707485,0.123080745,0.092707485,0.123080745,0.2455161,0.29963443
7823.0,0.09423387,0.1270494,0.09423387,0.1270494,0.2455161,0.29963443
7824.0,0.095663965,0.13089508,0.095663965,0.13089508,0.2455161,0.29963443
7825.0,0.0970045,0.13462101,0.0970045,0.13462101,0.2455161,0.29963443
7826.0,0.09826166,0.1382304,0.09826166,0.1382304,0.2455161,0.29963443
7827.0,0.09944111,0.14172636,0.09944111,0.14172636,0.2455161,0.29963443
7828.0,0.100548066,0.14511201,0.100548066,0.14511201,0.2455161,0.29963443
7829.0,0.101587355,0.14839037,0.101587355,0.14839037,0.2455161,0.29963443
7830.0,0.10256343,0.15156445,0.10256343,0.15156445,0.2455161,0.29963443
7831.0,0.10348042,0.15463714,0.10348042,0.15463714,0.2455161,0.29963443
7832.0,0.104342125,0.15761136,0.104342125,0.15761136,0.2455161,0.29963443
7833.0,0.10515209,0.16048987,0.10515209,0.16048987,0.2455161,0.29963443
7834.0,0.10591362,0.16327545,0.10591362,0.16327545,0.2455161,0.29963443
7835.0,0.106629744,0.16597079,0.106629744,0.16597079,0.2455161,0.29963443
7836.0,0.10730332,0.16857849,0.10730332,0.16857849,0.2455161,0.29963443
7837.0,0.10793701,0.17110114,0.10793701,0.17110114,0.2455161,0.29963443
7838.0,0.10853327,0.17354125,0.10853327,0.17354125,0.2455161,0.29963443
7839.0,0.1090944,0.17590125,0.1090944,0.17590125,0.2455161,0.29963443
