8.200000000000000000e+01,2.500000000000000000e-01,4.173563527695925424e-01,4.812647552273128793e-01
8.300000000000000000e+01,2.500000000000000000e-01,4.116047966684501791e-01,4.792951328965886493e-01
8.400000000000000000e+01,2.500000000000000000e-01,4.060297678884151606e-01,4.772076071691507271e-01
8.500000000000000000e+01,2.500000000000000000e-01,4.006270008434116292e-01,4.750098732163839932e-01
8.600000000000000000e+01,2.500000000000000000e-01,3.953922770777341111e-01,4.727093822429541681e-01
8.700000000000000000e+01,2.500000000000000000e-01,3.903214271333569352e-01,4.703133459830077800e-01
8.800000000000000000e+01,2.500000000000000000e-01,3.854103323625848176e-01,4.678287409627469029e-01
8.900000000000000000e+01,2.500000000000000000e-01,3.806549266308161816e-01,4.652623126476562732e-01
9.000000000000000000e+01,2.500000000000000000e-01,3.760511979487285994e-01,4.626205794240549340e-01
9.100000000000000000e+01,2.500000000000000000e-01,3.715951900045079692e-01,4.599098364828817509e-01
9.200000000000000000e+01,2.500000000000000000e-01,3.672830036347162763e-01,4.571361595600564875e-01
9.300000000000000000e+01,2.500000000000000000e-01,3.631107981393098538e-01,4.543054086979010364e-01
9.400000000000000000e+01,2.500000000000000000e-01,3.590747925608439028e-01,4.514232318502094388e-01
9.500000000000000000e+01,2.500000000000000000e-01,3.551712670654342818e-01,4.484950680783618138e-01
9.600000000000000000e+01,2.500000000000000000e-01,3.513965632585939192e-01,4.455261524539976814e-01
9.700000000000000000e+01,2.500000000000000000e-01,3.477470859430065175e-01,4.425215181561644173e-01
9.800000000000000000e+01,2.500000000000000000e-01,3.442193036581518428e-01,4.394860005742486919e-01
9.900000000000000000e+01,2.500000000000000000e-01,3.408097494617531309e-01,4.364242408058628397e-01
1.000000000000000000e+02,2.500000000000000000e-01,3.375150215567667145e-01,4.333406892355223805e-01
1.010000000000000000e+02,2.500000000000000000e-01,3.343317838638675266e-01,4.302396090637388704e-01
1.020000000000000000e+02,2.500000000000000000e-01,3.312567664561330560e-01,4.271250799049024494e-01
1.030000000000000000e+02,2.500000000000000000e-01,3.282867659186312070e-01,4.240010013762757768e-01
1.040000000000000000e+02,2.500000000000000000e-01,3.254186455931140087e-01,4.208710967342560449e-01
1.050000000000000000e+02,2.500000000000000000e-01,3.226493357552369101e-01,4.177389165045763408e-01
1.060000000000000000e+02,2.500000000000000000e-01,3.199758336684133675e-01,4.146078421773482514e-01
1.070000000000000000e+02,2.500000000000000000e-01,3.173952035809454730e-01,4.114810898922156568e-01
1.080000000000000000e+02,2.500000000000000000e-01,3.149045771197813148e-01,4.083617136572419981e-01
1.090000000000000000e+02,2.500000000000000000e-01,3.125011522454337887e-01,4.052526100422302879e-01
1.100000000000000000e+02,2.500000000000000000e-01,3.101821931332110482e-01,4.021565217610202914e-01
1.110000000000000000e+02,2.500000000000000000e-01,3.079450300057807177e-01,3.990760412792870859e-01
1.120000000000000000e+02,2.500000000000000000e-01,3.057870587227565773e-01,3.960136146298684490e-01
1.130000000000000000e+02,2.500000000000000000e-01,3.037057402942187623e-01,3.929715452529767838e-01
1.140000000000000000e+02,2.500000000000000000e-01,3.016986003141547967e-01,3.899519978630083816e-01
1.150000000000000000e+02,2.500000000000000000e-01,2.997632283604710901e-01,3.869570023009307747e-01
1.160000000000000000e+02,2.500000000000000000e-01,2.978972772885932208e-01,3.839884574337328327e-01
1.170000000000000000e+02,2.500000000000000000e-01,2.960984625194580389e-01,3.810481350149577673e-01
1.180000000000000000e+02,2.500000000000000000e-01,2.943645612601912820e-01,3.781376835597158870e-01
1.190000000000000000e+02,2.500000000000000000e-01,2.926934116905755556e-01,3.752586322055447288e-01
1.200000000000000000e+02,2.500000000000000000e-01,2.910829120561345129e-01,3.724123945972015459e-01
1.210000000000000000e+02,2.500000000000000000e-01,2.895310197763472093e-01,3.696002727179795722e-01
1.220000000000000000e+02,2.500000000000000000e-01,2.880357504959398240e-01,3.668234607175711037e-01
1.230000000000000000e+02,2.500000000000000000e-01,2.865951771032057560e-01,3.640830487163290163e-01
1.240000000000000000e+02,2.500000000000000000e-01,2.852074287312489353e-01,3.613800265753927543e-01
1.250000000000000000e+02,2.500000000000000000e-01,2.838706897208501112e-01,3.587152876419747449e-01
1.260000000000000000e+02,2.500000000000000000e-01,2.825831985777159661e-01,3.560896324504595478e-01
1.270000000000000000e+02,2.500000000000000000e-01,2.813432468907759443e-01,3.535037723923878383e-01
1.280000000000000000e+02,2.500000000000000000e-01,2.801491782555489141e-01,3.509583333329581167e-01
1.290000000000000000e+02,2.500000000000000000e-01,2.789993871715544249e-01,3.484538591850618872e-01
1.300000000000000000e+02,2.500000000000000000e-01,2.778923179405828336e-01,3.459908154279252024e-01
1.310000000000000000e+02,2.500000000000000000e-01,2.768264635495057413e-01,3.435695925734145173e-01
1.320000000000000000e+02,2.500000000000000000e-01,2.758003645488827926e-01,3.411905095730001780e-01
1.330000000000000000e+02,2.500000000000000000e-01,2.748126079394018761e-01,3.388538171614886574e-01
1.340000000000000000e+02,2.500000000000000000e-01,2.738618260451302633e-01,3.365597011386462500e-01
1.350000000000000000e+02,2.500000000000000000e-01,2.729466954016031011e-01,3.343082855821565280e-01
1.360000000000000000e+02,2.500000000000000000e-01,2.720659356408439700e-01,3.320996359922527286e-01
1.370000000000000000e+02,2.500000000000000000e-01,2.712183083833150099e-01,3.299337623645012818e-01
1.380000000000000000e+02,2.500000000000000000e-01,2.704026161376260617e-01,3.278106221887532312e-01
1.390000000000000000e+02,2.500000000000000000e-01,2.696177012194415079e-01,3.257301233739173796e-01
1.400000000000000000e+02,2.500000000000000000e-01,2.688624446604299667e-01,3.236921270945564144e-01
1.410000000000000000e+02,2.500000000000000000e-01,2.681357651476053428e-01,3.216964505603358004e-01
1.420000000000000000e+02,2.500000000000000000e-01,2.674366179640014773e-01,3.197428697047245416e-01
1.430000000000000000e+02,2.500000000000000000e-01,2.667639939701007545e-01,3.178311218007571770e-01
1.440000000000000000e+02,2.500000000000000000e-01,2.661169185394628989e-01,3.159609079789286734e-01
1.450000000000000000e+02,2.500000000000000000e-01,2.654944506074028987e-01,3.141318956937296791e-01
1.460000000000000000e+02,2.500000000000000000e-01,2.648956816240925494e-01,3.123437210714725132e-01
1.470000000000000000e+02,2.500000000000000000e-01,2.643197346117932001e-01,3.105959912059403361e-01
1.480000000000000000e+02,2.500000000000000000e-01,2.637657632135933516e-01,3.088882863660746825e-01
1.490000000000000000e+02,2.500000000000000000e-01,2.632329507651043343e-01,3.072201621263568883e-01
1.500000000000000000e+02,2.500000000000000000e-01,2.627205093201416819e-01,3.055911513752206377e-01
1.510000000000000000e+02,2.500000000000000000e-01,2.622276788064566988e-01,3.040007663066301435e-01
1.520000000000000000e+02,2.500000000000000000e-01,2.617537261538852023e-01,3.024485003114757431e-01
1.530000000000000000e+02,2.500000000000000000e-01,2.612979444128981088e-01,3.009338297682065400e-01
1.540000000000000000e+02,2.500000000000000000e-01,2.608596519132726499e-01,2.994562157668140823e-01
1.550000000000000000e+02,2.500000000000000000e-01,2.604381784322860605e-01,2.980150938265558880e-01
1.560000000000000000e+02,2.500000000000000000e-01,2.600329030323431656e-01,2.966099096588092898e-01
1.570000000000000000e+02,2.500000000000000000e-01,2.596432151303749714e-01,2.952400880971231545e-01
1.580000000000000000e+02,2.500000000000000000e-01,2.592685262498977128e-01,2.939050448333737631e-01
1.590000000000000000e+02,2.500000000000000000e-01,2.589082697540828204e-01,2.926041882988094645e-01
1.600000000000000000e+02,2.500000000000000000e-01,2.585618992567569885e-01,2.913369200433916784e-01
1.610000000000000000e+02,2.500000000000000000e-01,2.582288882935213081e-01,2.901026363053809676e-01
1.620000000000000000e+02,2.500000000000000000e-01,2.579087296663064577e-01,2.889007291841731995e-01
1.630000000000000000e+02,2.500000000000000000e-01,2.576009348473586313e-01,2.877305878095285929e-01
1.640000000000000000e+02,2.500000000000000000e-01,2.573050333357967401e-01,2.865915993762320757e-01
1.650000000000000000e+02,2.500000000000000000e-01,2.570205719983866266e-01,2.854831500682828427e-01
1.660000000000000000e+02,2.500000000000000000e-01,2.567471144755368306e-01,2.844046259828737488e-01
1.670000000000000000e+02,2.500000000000000000e-01,2.564842406306382383e-01,2.833554140395536103e-01
1.680000000000000000e+02,2.500000000000000000e-01,2.562315459395660966e-01,2.823349027219955731e-01
1.690000000000000000e+02,2.500000000000000000e-01,2.559886409618666314e-01,2.813424828595268989e-01
1.700000000000000000e+02,2.500000000000000000e-01,2.557551508026521536e-01,2.803775483196805363e-01
1.710000000000000000e+02,2.500000000000000000e-01,2.555307145993241935e-01,2.794394966644924150e-01
1.720000000000000000e+02,2.500000000000000000e-01,2.553149849985875131e-01,2.785277297137910835e-01
1.730000000000000000e+02,2.500000000000000000e-01,2.551076277266489667e-01,2.776416541994118914e-01
1.740000000000000000e+02,2.500000000000000000e-01,2.549083210405679867e-01,2.767806821363942293e-01
1.750000000000000000e+02,2.500000000000000000e-01,2.547167553630289016e-01,2.759442314576540101e-01
1.760000000000000000e+02,2.500000000000000000e-01,2.545326327691430635e-01,2.751317263083253861e-01
1.770000000000000000e+02,2.500000000000000000e-01,2.543556666003344291e-01,2.743425975117820270e-01
1.780000000000000000e+02,2.500000000000000000e-01,2.541855810484980327e-01,2.735762829182533662e-01
1.790000000000000000e+02,2.500000000000000000e-01,2.540221107514548105e-01,2.728322277118469530e-01
1.800000000000000000e+02,2.500000000000000000e-01,2.538650004273463878e-01,2.721098847390622244e-01
1.810000000000000000e+02,2.500000000000000000e-01,2.537140044876077805e-01,2.714087147330626060e-01
1.820000000000000000e+02,2.500000000000000000e-01,2.535688866790992702e-01,2.707281865415862021e-01
1.830000000000000000e+02,2.500000000000000000e-01,2.534294197734172083e-01,2.700677774097265949e-01
1.840000000000000000e+02,2.500000000000000000e-01,2.532953851889096497e-01,2.694269730538829677e-01
1.850000000000000000e+02,2.500000000000000000e-01,2.531665726859500531e-01,2.688052678502759196e-01
1.860000000000000000e+02,2.500000000000000000e-01,2.530427800603386457e-01,2.682021649716721523e-01
1.870000000000000000e+02,2.500000000000000000e-01,2.529238128406045005e-01,2.676171764848470080e-01
1.880000000000000000e+02,2.500000000000000000e-01,2.528094839982351072e-01,2.670498234323533393e-01
1.890000000000000000e+02,2.500000000000000000e-01,2.526996136883081778e-01,2.664996359486596633e-01
1.900000000000000000e+02,2.500000000000000000e-01,2.525940289496081403e-01,2.659661532252218241e-01
1.910000000000000000e+02,2.500000000000000000e-01,2.524925634686370768e-01,2.654489236007462338e-01
1.920000000000000000e+02,2.500000000000000000e-01,2.523950573160138600e-01,2.649475045371791349e-01
1.930000000000000000e+02,2.500000000000000000e-01,2.523013567150647063e-01,2.644614626437900573e-01
1.940000000000000000e+02,2.500000000000000000e-01,2.522113138107264785e-01,2.639903736653411714e-01
1.950000000000000000e+02,2.500000000000000000e-01,2.521247864335009470e-01,2.635338224174685329e-01
1.960000000000000000e+02,2.500000000000000000e-01,2.520416378969015381e-01,2.630914027837552016e-01
1.970000000000000000e+02,2.500000000000000000e-01,2.519617367921006545e-01,2.626627176724699031e-01
1.980000000000000000e+02,2.500000000000000000e-01,2.518849567638704046e-01,2.622473788807976880e-01
1.990000000000000000e+02,2.500000000000000000e-01,2.518111763543039450e-01,2.618450071362013465e-01
2.000000000000000000e+02,2.500000000000000000e-01,2.517402787913474160e-01,2.614552319372480116e-01
